 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,7357,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,1580399.619,1087.399755,1051,1809.361674,4883,55,5070,2535,3398.35519,4938,132,7302,1825.5,2303.837451,5074,181,0,0,0,0,72,112,407.7749083,679.6248471,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,6028764,5,0,30,0,6,6,6,0,0,0,0,0,4.976144364,0.829357394,1507191,3012639.418,6026150,312,6028764,1507191,3012639.418,6026150,312,0,0,0,0,0,0,0,0,0,100,0,0.829357394,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2614,0,2614,2614,6026150,0,6026150,6026150,DDoS
80,6110,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,1902945.99,1472.99509,763.75,1861.891953,5370,46,5593,2796.5,3761.100969,5456,137,6024,1204.8,2451.09194,5588,46,0,0,0,0,72,132,490.9983633,981.9967267,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,6023754,4,0,24,0,6,6,6,0,0,0,0,0,3.984226447,0.664037741,2007918,3477147.443,6022982,1,6023754,2007918,3477147.443,6022982,1,0,0,0,0,0,0,0,0,0,80,0,0.664037741,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,772,0,772,772,6022982,0,6022982,6022982,DDoS
80,4948,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,2349838.319,1818.916734,618.5,1074.193385,2997,13,3136,1568,2105.763994,3057,79,4888,977.6,1369.828018,3186,13,0,0,0,0,72,132,606.305578,1212.611156,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,6029868,5,0,30,0,6,6,6,0,0,0,0,0,4.975233289,0.829205548,1507467,3013931.416,6028364,1,6029868,1507467,3013931.416,6028364,1,0,0,0,0,0,0,0,0,0,100,0,0.829205548,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1504,0,1504,1504,6028364,0,6028364,6028364,DDoS
80,840069,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13840.52977,10.71340568,105008.625,295495.4513,836318,15,3437,1718.5,1982.020308,3120,317,840028,168005.6,373600.8429,836318,15,0,0,0,0,72,132,3.571135228,7.142270456,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5183903,4,0,24,0,6,6,6,0,0,0,0,0,4.629716258,0.771619376,1727967.667,2992066.138,5182908,4,5183903,1727967.667,2992066.138,5182908,4,0,0,0,0,0,0,0,0,0,80,0,0.771619376,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,995,0,995,995,5182908,0,5182908,5182908,DDoS
80,839391,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,13858.8572,10.72205921,104923.875,295623.9927,836554,16,2478,1239,1278.44906,2143,335,839299,167859.8,373812.8782,836554,16,0,0,0,0,72,132,3.574019736,7.148039471,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5181899,5,0,30,0,6,6,6,0,0,0,0,0,5.78938339,0.964897232,1295474.75,2590072.865,5180584,3,5181899,1295474.75,2590072.865,5180584,3,0,0,0,0,0,0,0,0,0,100,0,0.964897232,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1315,0,1315,1315,5180584,0,5180584,5180584,DDoS
80,869285,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,13382.26243,10.35333636,108660.625,306117.2189,866260,14,2686,1343,1436.840979,2359,327,869103,173820.6,387086.9201,866260,14,0,0,0,0,72,132,3.451112121,6.902224242,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5158948,4,0,24,0,6,6,6,0,0,0,0,0,4.652111244,0.775351874,1719649.333,2977945.843,5158285,260,5158948,1719649.333,2977945.843,5158285,260,0,0,0,0,0,0,0,0,0,80,0,0.775351874,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,663,0,663,663,5158285,0,5158285,5158285,DDoS
80,859302,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,13537.73179,10.47361696,107412.75,302866.9662,856969,16,2024,1012,985.706853,1709,315,859259,171851.8,382993.0931,856969,16,0,0,0,0,72,132,3.491205653,6.982411306,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5167366,4,0,24,0,6,6,6,0,0,0,0,0,4.64453263,0.774088772,1722455.333,2982771.337,5166663,257,5167366,1722455.333,2982771.337,5166663,257,0,0,0,0,0,0,0,0,0,80,0,0.774088772,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,703,0,703,703,5166663,0,5166663,5166663,DDoS
80,901576,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,12902.96104,9.982519499,112697,318377.5621,900641,4,796,398,537.4011537,778,18,901570,180314,402675.1964,900641,4,0,0,0,0,72,132,3.3275065,6.655012999,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5122415,4,0,24,0,6,6,6,0,0,0,0,0,4.685290044,0.780881674,1707471.667,2956905.466,5121812,246,5122415,1707471.667,2956905.466,5121812,246,0,0,0,0,0,0,0,0,0,80,0,0.780881674,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,603,0,603,603,5121812,0,5121812,5121812,DDoS
80,901656,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,12901.81621,9.981633794,112707,318442.564,900812,2,704,352,428.5067094,655,49,901578,180315.6,402769.8389,900812,2,0,0,0,0,72,132,3.327211265,6.654422529,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5121655,4,0,24,0,6,6,6,0,0,0,0,0,4.685985292,0.780997549,1707218.333,2956395.666,5120970,306,5121655,1707218.333,2956395.666,5120970,306,0,0,0,0,0,0,0,0,0,80,0,0.780997549,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,685,0,685,685,5120970,0,5120970,5120970,DDoS
80,900927,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,12912.25593,8.879742754,128703.8571,340105.7325,899991,2,687,343.5,471.6402231,677,10,900877,225219.25,449847.9275,899991,2,0,0,0,0,72,112,3.329903533,5.549839221,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5120676,4,0,24,0,6,6,6,0,0,0,0,0,4.686881185,0.781146864,1706892,2955852.957,5120017,284,5120676,1706892,2955852.957,5120017,284,0,0,0,0,0,0,0,0,0,80,0,0.781146864,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,659,0,659,659,5120017,0,5120017,5120017,DDoS
80,899992,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,12925.67045,8.888967902,128570.2857,339713.1449,898967,4,868,434,608.1118318,864,4,899948,224987,449320.1924,898967,4,0,0,0,0,72,112,3.333362963,5.555604939,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5116470,4,0,24,0,6,6,6,0,0,0,0,0,4.690734041,0.781789007,1705490,2953436.746,5115825,278,5116470,1705490,2953436.746,5115825,278,0,0,0,0,0,0,0,0,0,80,0,0.781789007,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,645,0,645,645,5115825,0,5115825,5115825,DDoS
80,898313,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,12949.82929,8.905581907,128330.4286,339018.5799,897152,4,901,450.5,631.4463556,897,4,898266,224566.5,448390.5042,897152,5,0,0,0,0,72,112,3.339593215,5.565988692,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5114543,4,0,24,0,6,6,6,0,0,0,0,0,4.692501363,0.782083561,1704847.667,2952130.202,5113674,388,5114543,1704847.667,2952130.202,5113674,388,0,0,0,0,0,0,0,0,0,80,0,0.782083561,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,869,0,869,869,5113674,0,5113674,5113674,DDoS
80,500999,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,23219.60722,17.96410771,62624.875,176680.4377,499886,2,970,485,681.6509371,967,3,500934,100186.8,223439.0317,499886,2,0,0,0,0,72,132,5.988035904,11.97607181,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5035810,4,0,24,0,6,6,6,0,0,0,0,0,4.765866862,0.794311144,1678603.333,2906729.112,5035005,266,5035810,1678603.333,2906729.112,5035005,266,0,0,0,0,0,0,0,0,0,80,0,0.794311144,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,805,0,805,805,5035005,0,5035005,5035005,DDoS
80,137228,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,84771.32947,65.58428309,17153.5,48078.43517,136139,3,958,479,673.1656557,955,3,137199,27439.8,60766.15527,136139,3,0,0,0,0,72,132,21.8614277,43.72285539,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5035408,4,0,24,0,6,6,6,0,0,0,0,0,4.766247343,0.794374557,1678469.333,2906535.985,5034648,334,5035408,1678469.333,2906535.985,5034648,334,0,0,0,0,0,0,0,0,0,80,0,0.794374557,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,760,0,760,760,5034648,0,5034648,5034648,DDoS
80,139720,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,83259.37589,57.25737189,19960,52327.65963,138626,3,867,433.5,608.8189386,864,3,139703,34925.75,69134.64283,138626,4,0,0,0,0,72,112,21.47151446,35.78585743,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5030796,4,0,24,0,6,6,6,0,0,0,0,0,4.770616817,0.795102803,1676932,2903886.236,5030051,352,5030796,1676932,2903886.236,5030051,352,0,0,0,0,0,0,0,0,0,80,0,0.795102803,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,745,0,745,745,5030051,0,5030051,5030051,DDoS
80,136196,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,85413.66854,66.08123587,17024.5,47746.17081,135189,3,889,444.5,572.049386,849,40,136010,27202,60367.39872,135189,3,0,0,0,0,72,132,22.02707862,44.05415724,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5012236,4,0,24,0,6,6,6,0,0,0,0,0,4.788282116,0.798047019,1670745.333,2893166.289,5011486,226,5012236,1670745.333,2893166.289,5011486,226,0,0,0,0,0,0,0,0,0,80,0,0.798047019,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,750,0,750,750,5011486,0,5011486,5011486,DDoS
80,132606,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,87726.04558,67.87023212,16575.75,46455.99542,131546,3,929,464.5,652.659559,926,3,132576,26515.2,58715.41337,131546,3,0,0,0,0,72,132,22.62341071,45.24682141,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5010694,4,0,24,0,6,6,6,0,0,0,0,0,4.789755671,0.798292612,1670231.333,2892319.315,5009994,227,5010694,1670231.333,2892319.315,5009994,227,0,0,0,0,0,0,0,0,0,80,0,0.798292612,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,700,0,700,700,5009994,0,5009994,5009994,DDoS
80,108736,3,7,26,11607,20,0,8.666666667,10.26320288,4380,0,1658.142857,1964.053328,106983.8876,91.96586227,12081.77778,35709.78647,107305,2,1014,507,663.2661608,976,38,108654,18109,43698.91402,107305,2,0,0,0,0,72,152,27.58975868,64.37610359,0,4380,1057.545455,1734.62119,3008910.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5001567,4,0,24,0,6,6,6,0,0,0,0,0,4.798496151,0.799749359,1667189,2887077.551,5000899,215,5001567,1667189,2887077.551,5000899,215,0,0,0,0,0,0,0,0,0,80,0,0.799749359,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,668,0,668,668,5000899,0,5000899,5000899,DDoS
80,107698,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,108015.0049,83.56701146,13462.25,37656.49246,106655,3,886,443,601.040764,868,18,107625,21525,47590.6474,106655,3,0,0,0,0,72,132,27.85567049,55.71134097,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,5002523,4,0,24,0,6,6,6,0,0,0,0,0,4.797579142,0.799596524,1667507.667,2887852.93,5002113,187,5002523,1667507.667,2887852.93,5002113,187,0,0,0,0,0,0,0,0,0,80,0,0.799596524,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,410,0,410,410,5002113,0,5002113,5002113,DDoS
80,110346,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,105422.9424,81.56163341,13793.25,38686.31257,109536,3,659,329.5,460.3265146,655,4,110226,22045.2,48909.53528,109536,3,0,0,0,0,72,132,27.18721114,54.37442227,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,4999085,4,0,24,0,6,6,6,0,0,0,0,0,4.800878561,0.800146427,1666361.667,2885659.29,4998434,223,4999085,1666361.667,2885659.29,4998434,223,0,0,0,0,0,0,0,0,0,80,0,0.800146427,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,109533,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,106205.4358,82.16701816,13691.625,38269.48264,108401,4,948,474,654.7808794,937,11,109471,21894.2,48360.46123,108401,4,0,0,0,0,72,132,27.38900605,54.77801211,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,4997053,4,0,24,0,6,6,6,0,0,0,0,0,4.802830788,0.800471798,1665684.333,2884366.604,4996264,247,4997053,1665684.333,2884366.604,4996264,247,0,0,0,0,0,0,0,0,0,80,0,0.800471798,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,111384,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,104440.4941,80.80155139,13923,38958.7302,110340,15,787,393.5,320.3193719,620,167,111314,22262.8,49268.63101,110396,15,0,0,0,0,72,132,26.93385046,53.86770093,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,4994455,5,0,30,0,6,6,6,0,0,0,0,0,6.006661387,1.001110231,1248613.75,2495994.865,4992606,233,4994455,1248613.75,2495994.865,4992606,233,0,0,0,0,0,0,0,0,0,100,0,1.001110231,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,845529,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,13758.25075,10.64422391,105691.125,297686.5418,842424,4,2787,1393.5,1965.049745,2783,4,845505,169101,376400.8767,842424,15,0,0,0,0,72,132,3.548074637,7.096149275,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,4178788,5,0,30,0,6,6,6,0,0,0,0,0,7.179115093,1.196519182,1044697,2088634.002,4177648,274,4178788,1044697,2088634.002,4177648,274,0,0,0,0,0,0,0,0,0,100,0,1.196519182,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,855664,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,13595.28974,10.51814731,106958,301442.5872,852988,4,2284,1142,1609.375034,2280,4,855610,171122,381175.9683,852988,16,0,0,0,0,72,132,3.506049103,7.012098207,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,4163944,4,0,24,0,6,6,6,0,0,0,0,0,5.763766275,0.960627713,1387981.333,2403402.073,4163191,336,4163944,1387981.333,2403402.073,4163191,336,0,0,0,0,0,0,0,0,0,80,0,0.960627713,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,855363,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,13600.07389,10.52184862,106920.375,301289.5576,852572,17,2267,1133.5,1475.731852,2177,90,855280,171056,380980.1312,852572,17,0,0,0,0,72,132,3.507282873,7.014565746,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,4161712,6,0,36,0,6,6,6,0,0,0,0,0,8.650286228,1.441714371,832342.4,1859487.704,4158695,279,4161712,832342.4,1859487.704,4158695,279,0,0,0,0,0,0,0,0,0,120,0,1.441714371,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7,6,0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,0,0,0,0,0,0,0,0,DDoS
80,918990,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,12658.46201,9.793360102,114873.75,324490.6896,917947,3,903,451.5,570.6351724,855,48,918887,183777.4,410413.4488,917947,3,0,0,0,0,72,132,3.264453367,6.528906735,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,4083781,4,0,24,0,6,6,6,0,0,0,0,0,5.87690672,0.979484453,1361260.333,2357207.413,4083129,220,4083781,1361260.333,2357207.413,4083129,220,0,0,0,0,0,0,0,0,0,80,0,0.979484453,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,918742,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,12661.87896,9.796003666,114842.75,324152.9864,917080,14,1308,654,661.8519472,1122,186,918695,183739,409950.4589,917080,14,0,0,0,0,72,132,3.265334555,6.530669111,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,4081885,4,0,24,0,6,6,6,0,0,0,0,0,5.879636491,0.979939415,1360628.333,2356182.037,4081313,258,4081885,1360628.333,2356182.037,4081313,258,0,0,0,0,0,0,0,0,0,80,0,0.979939415,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,920216,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,12641.59719,9.780312448,115027,324868.8408,919036,2,1020,510,715.5920626,1016,4,920119,184023.8,410884.5194,919036,2,0,0,0,0,72,132,3.260104149,6.520208299,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,4066947,4,0,24,0,6,6,6,0,0,0,0,0,5.901232546,0.983538758,1355649,2348049.481,4066943,0,4066947,1355649,2348049.481,4066943,0,0,0,0,0,0,0,0,0,0,80,0,0.983538758,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,920721,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,12634.66349,9.774948111,115090.125,325115.976,919711,41,680,340,411.5361467,631,49,920642,184128.4,411203.2461,919711,47,0,0,0,0,72,132,3.258316037,6.516632074,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,4065868,5,0,30,0,6,6,6,0,0,0,0,0,7.378498269,1.229749712,1016467,2032283.385,4064892,1,4065868,1016467,2032283.385,4064892,1,0,0,0,0,0,0,0,0,0,100,0,1.229749712,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,917809,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,12674.75041,8.716410495,131115.5714,346440.2527,916768,4,781,390.5,546.5935419,777,4,917763,229440.75,458218.2902,916768,6,0,0,0,0,72,112,3.268653936,5.447756559,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
